Website Link,Extracted Emails
http://www.national-u.edu.ph/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., n, a, t, i, o, n, a, l, -, u, ., e, d, u, ., p, h, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
http://www.ncc.brent.sch.uk/,office@ncc.brent.sch.uk
https://nodnzytaczechowska.pl/,"KONTAKT@NODNZYTACZECHOWSKA.PL, kontakt@nodnzytaczechowska.pl"
https://nordbyskolen.aula.dk/,nordbyskolen@guldborgsund.dk
http://www.arjang.se/,kommun@arjang.se
http://www.nsg.northants.sch.uk/,admin@nsg.northants.sch.uk
https://norwoodforum.org/norwood-community-safety-partnership,csp@norwoodforum.org
http://www.nwlondondyslexia.net/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., n, w, l, o, n, d, o, n, d, y, s, l, e, x, i, a, ., n, e, t, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
https://oakfield.wigan.sch.uk/,enquiries@admin.oakfield.wigan.sch.uk
http://www.obs-dehorizon.nl/,info@obs-dehorizon.nl
http://www.octillion.org.uk/,"hello@octillion.org.uk, hello@octillion.org.uk, hello@octillion.org.uk"
https://www.eursc.eu/en,85osg-contact@eursc.eu
https://oldbawncs.ie/,obcsdays@oldbawncs.com
http://www.rafsettogo.org/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., r, a, f, s, e, t, t, o, g, o, ., o, r, g, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
https://onlinehubng.com/,hello@onlinehubng.com
https://www.optima.school/,"info@optima.school, info@optima.school, info@optima.school, marketing@optima.school, info@optima.school"
http://os-vzganca-zg.skole.hr/,ured@os-vzganca-zg.skole.hr
https://www.oamk.fi/en/,firstname.lastname@oamk.fi
https://www.ololcatholicmat.co.uk/,contactus@ololcatholicmat.co.uk
https://www.outcomesfirstgroup.co.uk/,"hello@ofgl.co.uk, recruitment@ofgl.co.uk"
https://www.oxfordinternationaleducationgroup.com/,"info@oxfordinternational.com, protectingdata@oxfordinternational.com"
https://passatempoeducativo.org.br/,passatempo@passatempoeducativo.org.br
https://ipiaget.org/,acesso@ipiaget.pt
http://www.pmpublishers.in/,"4, 0, 3, ,,  , m, e, s, s, a, g, e, =, ', F, o, r, b, i, d, d, e, n, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, w, w, w, ., p, m, p, u, b, l, i, s, h, e, r, s, ., i, n, /, ', )"
https://poolehigh.co.uk/,school@poolehigh.poole.sch.uk
http://www.pfcmat.org/,"info@pfcmat.org, info@pfcmat.org"
http://www.portumnacs.ie/,office@portumnacs.ie
https://www.cabralia.sp.gov.br/,"social@cabralia.sp.gov.br, secedu@cabralia.sp.gov.br, saude@cabralia.sp.gov.br, esportecultura@cabralia.sp.gov.br, contabilidade@cabralia.sp.gov.br, engenharia@cabralia.sp.gov.br, garagem@cabralia.sp.gov.br, juntaservicomilitar@cabralia.sp.gov.br, gabinete@cabralia.sp.gov.br"
https://campinagrande.pb.gov.br/,"comunicacao@campinagrande.pb.gov.br, comunicacao@campinagrande.pb.gov.br"
https://www.camposnovospaulista.sp.gov.br/,"ti@camposnovospaulista.sp.gov.br, compras@camposnovospaulista.sp.gov.br, daem@camposnovospaulista.sp.gov.br, saude@camposnovospaulista.sp.gov.br, engenharia@camposnovospaulista.sp.gov.br, patio@camposnovospaulista.sp.gov.br, meioambiente@camposnovospaulista.sp.gov.br, turismo@camposnovospaulista.sp.gov.br, contato@camposnovospaulista.sp.gov.br, esporte@camposnovospaulista.sp.gov.br, educacao@camposnovospaulista.sp.gov.br, juridico@camposnovospaulista.sp.gov.br, cultura@camposnovospaulista.sp.gov.br, compras@camposnovospaulista.sp.gov.br, fundosocial@camposnovospaulista.sp.gov.br, ouvidoria@camposnovospaulista.sp.gov.br, social@camposnovospaulista.sp.gov.br, agricultura@camposnovospaulista.sp.gov.br, contato@camposnovospaulista.sp.gov.br"
https://princesprimary.com/,"princes-ao@princes.liverpool.sch.uk, princes-ht@princes.liverpool.sch.uk"
https://qewc.co.uk/,"enquiries@qewc.co.uk, enquiries@qewc.co.uk"
http://www.qmc.ac.uk/,info@qmc.ac.uk
https://www.questfield.ro/,"office@questfield.ro, office@questfield.ro"
https://www.rphs.org.uk/,school@raynespark.merton.sch.uk
https://www.reachsouth.org/,"drake.primary.school@plymouth.gov.ukVisit, admin@goosewell.plymouth.sch.ukVisit, high.st.primary.school@plymouth.gov.ukVisit, office@hillview.bournemouth.sch.ukVisit, office@malmesburypark.bournemouth.sch.ukVisit, marlborough.primary.school@plymouth.gov.ukVisit, info@millbayacademy.co.ukVisit, enquiries@moricetownprimary.co.ukVisit, office@parkfield.bournemouth.sch.ukVisit, lportland@thepeakacademy.orgVisit, contactus@ppsonline.orgVisit, admin@springfields.wilts.sch.ukVisit, admin@springfields.wilts.sch.ukVisit, admin@sdps.plymouth.sch.ukVisit, admin@srps.plymouth.sch.ukVisit, info@utcplymouth.orgVisit, avantihall@avanti.org.ukVisit, info@reachsouth.org"
https://redbridgeprimary.redbridge.sch.uk/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , r, e, d, b, r, i, d, g, e, p, r, i, m, a, r, y, ., r, e, d, b, r, i, d, g, e, ., s, c, h, ., u, k, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
https://richmondpark.school/,"info@richmondpark.school, info@richmondpark.school"
http://www.ridgewayeducationtrust.co.uk/,"', u, t, f, -, 8, ',  , c, o, d, e, c,  , c, a, n, ', t,  , d, e, c, o, d, e,  , b, y, t, e,  , 0, x, 9, 2,  , i, n,  , p, o, s, i, t, i, o, n,  , 3, 3, 4, :,  , i, n, v, a, l, i, d,  , s, t, a, r, t,  , b, y, t, e"
https://www.rivermeadinclusivetrust.co.uk/,ritoffice@rivermeadinclusivetrust.org
https://robertshaw.nottingham.sch.uk/,"admin@robertshaw.nottingham.sch.uk, pa.ceo@transformtrust.co.uk"
http://www.kew.org/,"info@kew.org, wakehurst@kew.org"
https://www.rhn.org.uk/what-makes-us-special/services/compass/,info@rhn.org.uk
https://www.rvc.ac.uk/,"5, 0, 2, ,,  , m, e, s, s, a, g, e, =, ', B, a, d,  , G, a, t, e, w, a, y, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, w, w, w, ., r, v, c, ., a, c, ., u, k, /, ', )"
https://www.ruperthouse.org/,office@ruperthouse.oxon.sch.uk
http://websiteisunderconstruction.com/,"4, 0, 4, ,,  , m, e, s, s, a, g, e, =, ', N, o, t,  , F, o, u, n, d, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, :, /, /, w, e, b, s, i, t, e, i, s, u, n, d, e, r, c, o, n, s, t, r, u, c, t, i, o, n, ., c, o, m, /, ', )"
http://www.rvko.nl/,info@rvko.nl
https://www.sacredhearthigh.org.uk/,7DG02087487600info@sacredh.lbhf.sch.ukPublic
https://www.sev.org.tr/en,iletisim@sev.org.tr
https://school.cbe.go.kr/sajig-e/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , s, c, h, o, o, l, ., c, b, e, ., g, o, ., k, r, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
http://www.salutemcare.com/,"5, 0, 3, ,,  , m, e, s, s, a, g, e, =, ', S, e, r, v, i, c, e,  , U, n, a, v, a, i, l, a, b, l, e, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, :, /, /, w, w, w, ., s, a, l, u, t, e, m, c, a, r, e, ., c, o, m, /, ', )"
http://www.sanctamaria.ie/,"info@sanctamaria.ie, info@sanctamaria.ie"
https://www.schmidtfutures.com/our-work/building-networks-of-talent/,"4, 0, 4, ,,  , m, e, s, s, a, g, e, =, ', N, o, t,  , F, o, u, n, d, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, w, w, w, ., s, c, h, m, i, d, t, f, u, t, u, r, e, s, ., o, r, g, /, o, u, r, -, w, o, r, k, /, b, u, i, l, d, i, n, g, -, n, e, t, w, o, r, k, s, -, o, f, -, t, a, l, e, n, t, /, ', )"
https://stit.kp.gov.pk/,info@stit.com
http://www.scoilmhuirekanturk.ie/,office@scoilmhuirekanturk.ie
https://www.seaford.org/,"conferences@seaford.org, info@seaford.org, info@seaford.org"
https://ssmb.hr/,"djani.zufic@pu.ht.hr, ssmb@ss-mblazine-labin.skole.hr, nensi.diminic@skole.hr, ssmb@gmail.com"
https://www.educacao.ba.gov.br/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., e, d, u, c, a, c, a, o, ., b, a, ., g, o, v, ., b, r, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
https://www.seftonparkschools.co.uk/,"seftonpark@bristol-schools.uk, seftonpark@bristol-schools.uk"
https://families.leicester.gov.uk/send-local-offer/search-for-services/local-authority-services/vision-support/,v-s@leicester.gov.uk
http://www.sp.senac.br/,"4, 0, 3, ,,  , m, e, s, s, a, g, e, =, ', F, o, r, b, i, d, d, e, n, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, :, /, /, w, w, w, ., s, p, ., s, e, n, a, c, ., b, r, /, ', )"
http://www.shiblitrust.org/,"info@shiblitrust.org, info@shiblitrust.org, ceo@shiblitrust.org"
http://www.shipley.ac.uk/,enquiries@shipley.ac.ukTel
http://www.collegiateacademy.org.uk/,info@sca.shirelandcat.net
https://shrewsburyhigh.gdst.net/,"admissions@shr.gdst.net, admissions@shr.gdst.net, enquiries@shr.gdst.net, admissions@shr.gdst.net, enquiries@shr.gdst.net, admissions@shr.gdst.net, enquiries@shr.gdst.net"
https://www.redlands.org.uk/,office@dsatredlands.orgHeadteacher
http://www.sintlucas.nl/,"040-2591391info@sintlucas.nlBoxtelBurgakker, 0411-672270info@sintlucas.nlSnel"
https://svnp.aula.dk/,skolenvednordensplads@frederiksberg.dk
https://www.smbcollegegroup.ac.uk/,"enquiries@smbgroup.ac.uk, enquiries@smbgroup.ac.uk, enquiries@smbgroup.ac.uk"
https://www.svsd410.org/,fitchn@svsd410.org
https://www.sola.vgs.no/,sola-vgs@skole.rogfk.no
http://www.somerhill.org/,"office@somerhill.org, admissions@somerhill.org"
https://www.southessex.ac.uk/,learning@southessex.ac.uk
http://www.swgs.wilts.sch.uk/,head@swgs.wilts.sch.uk
http://www.childsparks.org/,info@childsparks.org
https://www.specialeffect.org.uk/,info@specialeffect.org.uk
http://www.stcolumbascollege.org/,"4, 0, 3, ,,  , m, e, s, s, a, g, e, =, ', F, o, r, b, i, d, d, e, n, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, :, /, /, w, w, w, ., s, t, c, o, l, u, m, b, a, s, c, o, l, l, e, g, e, ., o, r, g, /, ', )"
http://www.melchetcourt.com/,enquiries@melchetcourt.com
https://www.st-francis.lincs.sch.uk/about-us,"4, 0, 4, ,,  , m, e, s, s, a, g, e, =, ', N, o, t,  , F, o, u, n, d, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, w, w, w, ., s, t, -, f, r, a, n, c, i, s, ., l, i, n, c, s, ., s, c, h, ., u, k, /, a, b, o, u, t, -, u, s, ', )"
https://www.st-hughs.co.uk/,"office@st-hughs.co.uk, registrar@st-hughs.co.uk"
https://st-josephscranleigh.surrey.sch.uk/,office@st-josephscranleigh.surrey.sch.uk
https://www.stbedescc.org/,3772200contact@stbcc.org
https://www.stcatherineschool.co.uk/,info@stcatherineschool.co.uk
https://www.stjosephsderry.org.uk/,info@stjosephs.derry.ni.sch.ukFind
https://www.stthomasmoreschool.org.uk/,Usadmin@stthomasmoreschool.org.uk
http://www.standupcharity.com/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., s, t, a, n, d, u, p, c, h, a, r, i, t, y, ., c, o, m, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
http://www.statped.no/,"post@statped.no, kurs@statped.no, skolelydbok@statped.no, redaksjon@statped.no"
https://www.stemleadershipalliance.org/,"Directorkellilistwells.klw@gmail.comDr, FernandezCo-Foundersalfernandez.shn@gmail.comAmber, Directorsamberbosman@stemleadershipalliance.orgRoy, Developmentroyharris.shn@gmail.comOUR, Emailamberbosman@stemleadershipalliance.orgOUR, Emailamberbosman@stemleadershipalliance.orgOUR"
http://www.stepasideetss.ie/,"admissions@stepasideetss.ie, admin@stepasideetss.ie, admin@stepasideetss.ie, admissions@stepasideetss.ie"
https://www.scoh.nl/,"info@scoh.nl, peuterscholen@scoh.nl"
http://www.kom-leren.nl/,info@komleren.nl
https://www.soml.nl/,soml@soml.nl
https://www.prodas.nl/,info@prodas.nl
https://www.stokeswood.leicester.sch.uk/,office@stokeswood.leicester.sch.uk
https://ekohoryzont.org/,0001016177kontakt@ekohoryzont.org
http://www.strangnas.se/,"kontaktcenter@strangnas.se, kontaktcenter@strangnas.se"
http://strathallan.co.uk/,info@strathallan.co.uk
https://www.stroudgreenprimary.com/,office@stroudgreenprimary.com
https://www.svedala.se/,kommunen@svedala.se
http://www.sveio.kommune.no/,postmottak@sveio.kommune.noTelefon
http://www.swordscc.ie/,"info@swordscc.ie, info@swordscc.ie"
http://www.syllabus-schools.gr/,"syllabus.n.i@gmail.com, patisia@syllabus-school.info, contact@syllabus-school.info, syllabus.vril@gmail.com"
https://kjzsinr5.edupage.org/,kj5-obiady@wp.plAE
http://taalumgroup.com/,info@taalumgroup.com
http://www.taisolarinedu.com/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., t, a, i, s, o, l, a, r, i, n, e, d, u, ., c, o, m, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
https://www.tallinn.ee/et/tallinna-strateegiakeskus,4218strateegiakeskus@tallinnlv.ee
http://www.tandridgelearningtrust.co.uk/,"info@tandridgelearningtrust.co.uk, info@BletchingleyTLT.co.uk, office@HamseyTLT.co.uk, school@TatsfieldTLT.co.uk, info@WarlinghamTLT.co.uk, info@WoodleaTLT.co.uk, info@tandridgelearningtrust.co.uk"
http://tenterden-schools-trust.com/,info@tenterden-schools-trust.com
http://www.asl.org/,webmaster@asl.org
https://www.avenue.reading.sch.uk/,admin@avenue.reading.sch.uk
https://bis-eg.com/,"admissions@bis-eg.com, recruitment@bis-eg.com"
http://www.merthyr.ac.uk/,"5, 0, 0, ,,  , m, e, s, s, a, g, e, =, ', I, n, t, e, r, n, a, l,  , S, e, r, v, e, r,  , E, r, r, o, r, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, w, w, w, ., m, e, r, t, h, y, r, ., a, c, ., u, k, /, ', )"
http://www.collyers.ac.uk/,admin@collyers.ac.uk
http://www.collyers.ac.uk/,admin@collyers.ac.uk
http://www.dslondon.org.uk/,"Info@dslondon.org, 2510Info@dslondon.org.ukGermanEnglish"
https://www.thegreggschool.org/,"OFFICE@THEGREGGSCHOOL.ORG, OFFICE@THEGREGGPREP.ORG"
https://www.lesblindir.is/english/,fli@fli.is
https://www.josephrowntree.co.uk/,contact@josephrowntree.york.sch.uk
https://www.langleyheritageprimary.org/,info@langleyheritageprimary.org
https://www.themerciantrust.org/,info@the.merciantrust.org
https://mec.gov.md/,cancelaria@mec.gov.md
https://mentalhealthlead.com/,info@rootofit.com
https://www.oratory.co.uk/,"enquiries@oratory.co.uk, enquiries@oratory.co.uk"
https://thepartnershiptrust.co.uk/,office@thepartnershiptrust.comThe
http://romeromac.com/,"admin@romeromac.com, admin@romeromac.com"
https://www.sele.herts.sch.uk/,admin@sele.herts.sch.uk
http://www.thesmartschools.edu.pk/,smartinfo@thesmartschools.edu.pk
https://uai.org.uk/,enquiries@uai.org.uk
https://www.thomasclarksonacademy.org/,office@thomasclarksonacademy.orgContact
https://www.tdet.education/,info@tdet.education
https://www.grindavik.is/tonlistarskoli/,tonlistarskolinn@grindavik.is
https://csn.ie/,"info@csn.ie, info@csn.ie"
https://www.solutions.tanmat.org/page/?title=Trinity+Post+16+Solutions+Ltd&pid=3,"admin.central@tanmat.org, admin.central@tanmat.org"
http://www.trinity-school.org/,schooloffice@trinity.croydon.sch.uk
https://www.tubbenden.bromley.sch.uk/index.asp,officetps@solamat.co.uk
https://www.tynecoast.ac.uk/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., t, y, n, e, c, o, a, s, t, ., a, c, ., u, k, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
https://www.arts.ac.uk/creative-computing-institute,cci@arts.ac.uk
http://www.csvmg.hu/,"eszakbudapest@kk.gov.hu, info@csvmg.hu"
https://ukcbc.ac.uk/,enquiries@ukcbc.ac.uk
https://www.unheval.edu.pe/,"rectorado@unheval.edu.pe, rectorado@unheval.edu.pe"
https://www.uniurb.it/,"', u, t, f, -, 8, ',  , c, o, d, e, c,  , c, a, n, ', t,  , d, e, c, o, d, e,  , b, y, t, e,  , 0, x, c, 3,  , i, n,  , p, o, s, i, t, i, o, n,  , 6, 0, 9, 3, 9, 5, :,  , i, n, v, a, l, i, d,  , c, o, n, t, i, n, u, a, t, i, o, n,  , b, y, t, e"
https://ucp.ac.uk/,"enquiries@ucp.ac.uk, enquiries@ucp.ac.uk, admissions@ucp.ac.uk"
https://www.ucm.ac.im/,mail@ucm.ac.im
https://www.unak.is/english,unak@unak.is
https://www.ed.ac.uk/education,education.school@ed.ac.uk
http://www.essex.ac.uk/,"enquiries@essex.ac.uk, admit@essex.ac.uk, pgadmit@essex.ac.uk"
http://www.upatras.gr/,rectorate@upatras.gr
https://www.port.ac.uk/,info@port.ac.uk
http://usn.no/,postmottak@usn.no
http://urbleshannyns.com/,admin@urbleshannyns.comTel
http://www.vaxjo.se/,info@vaxjo.se
https://kulviecio.vilnius.lm.lt/,rastine@kulviecio.vilnius.lm.ltDuomenys
http://www.visionmat.com/,office@visionmat.com
http://pgee-bourgas.com/,"info-200248@edu.mon.bg, 200248@edu.mon.bg, info-200248@edu.mon.bg"
https://www.hivolda.no/en,postmottak@hivolda.no
https://edukateka.lt/,info@edukateka.lt
https://www.sint-rembert.be/nl,info@sint-rembert.be
https://www.wainscott.medway.sch.uk/,"office@wainscottschool.org.uk, office@wainscottschool.org.uk"
https://www.wantagece.org/contact-details/,"4, 0, 4, ,,  , m, e, s, s, a, g, e, =, ', N, o, t,  , F, o, u, n, d, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, w, w, w, ., w, a, n, t, a, g, e, c, e, ., o, r, g, /, c, o, n, t, a, c, t, -, d, e, t, a, i, l, s, /, ', )"
https://um.warszawa.pl/waw/wcies/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , u, m, ., w, a, r, s, z, a, w, a, ., p, l, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
https://www.wellandparkacademy.co.uk/,"burgessn@wellandparkacademy.comRead, adminoffice@wellandparkacademy.com"
https://www.wellesleyprepschool.co.uk/,office@wellesleyprep.co.uk
https://werringtonprimary.org.uk/,"office@wps.potteries.ac.uk, office@wps.potteries.ac.ukTelephone"
https://www.wesgro.co.za/corporate/home,eventsdmo@wesgro.co.za
https://www.wesleycollege.ie/,info@wesleycollege.ie
https://www.williamtyndale-islington.co.uk/,admin@williamtyndale.islington.sch.uk
https://www.windlesham.com/,"whsoffice@windlesham.comPrivacy, admissions@windlesham.com, admissions@windlesham.com"
https://www.woodbridgeschool.org.uk/,"schooloffice@woodbridgeschool.org.uk, admissions@woodbridgeschool.org.uk, prepoffice@woodbridgeschool.org.uk, prepheadpa@woodbridgeschool.org.uk"
https://www.wwetb.ie/,"info@wwetb.ie, info@wwetb.ie"
http://xyzmysicacademy.com/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , x, y, z, m, y, s, i, c, a, c, a, d, e, m, y, ., c, o, m, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
http://yangseo.hs.kr/,"', u, t, f, -, 8, ',  , c, o, d, e, c,  , c, a, n, ', t,  , d, e, c, o, d, e,  , b, y, t, e,  , 0, x, b, 4,  , i, n,  , p, o, s, i, t, i, o, n,  , 5, 4, 5, :,  , i, n, v, a, l, i, d,  , s, t, a, r, t,  , b, y, t, e"
https://www.yardleys-vle.com/,enquiry@yardleys.bham.sch.ukTyseley
https://yewstock.dorset.sch.uk/,"472796office@yewstock.dorset.sch.uk, office@yewstock.dorset.sch.uk"
https://yh.se/,fragayh@ya.se
https://yongin-m.goeyi.kr/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , y, o, n, g, i, n, -, m, ., g, o, e, y, i, ., k, r, :, 4, 4, 3,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, e, t, w, o, r, k,  , i, s,  , u, n, r, e, a, c, h, a, b, l, e, ]"
https://www.ysgoltycoch.co.uk/,"admin@ysgoltycoch.rctcbc.cymru, head@ysgoltycoch.co.uk, admin@ysgoltycoch.rctcbc.cymru"
https://www.ysgoluwchraddcaergybi.com/,"4, 0, 4, ,,  , m, e, s, s, a, g, e, =, ', N, o, t,  , F, o, u, n, d, ', ,,  , u, r, l, =, U, R, L, (, ', h, t, t, p, s, :, /, /, w, w, w, ., y, s, g, o, l, u, w, c, h, r, a, d, d, c, a, e, r, g, y, b, i, ., c, o, m, /, ', )"
https://www.zst-radom.edu.pl/,zst@zst-radom.edu.pl
http://www.zsvresina.cz/,skola@zsvresina.cz
https://aplus.ua/,info@aplus.ua
https://www.academytransformationtrust.co.uk/,Office@attrust.org.uk
http://alatoo.edu.kg/,info@alatoo.edu.kg
https://all-change.com.ua/,"zmina.ml@ukr.net, zmina.ml@ukr.net, zmina.ml@ukr.net, zmina.ml@ukr.net, zmina.ml@ukr.net"
https://www.ayawasonma.gov.gh/,info@ayawasonma.gov.gh
https://buc.edu.eg/,info@buc.edu.eg
https://barlowsprimary.co.uk/,"barlows-ao@barlows.liverpool.sch.uk, barlows-ao@barlows.liverpool.sch.uk"
https://www.beaumonthillacademy.org.uk/,bhaadmin@educationvillage.org.uk
https://www.bramptonmanor.org/,info@bramptonmanor.org
https://www.camelsdale.w-sussex.sch.uk/,office@camelsdale.w-sussex.sch.uk
https://christredeemer.ac.uk/,"info@christredeemer.ac.uk, info@christredeemer.ac.uk"
https://www.kuopio.fi/,"kirjaamo@kuopio.fi, info@kuopio.fi"
https://www.liceoloscabos.edu.mx/,"admisiones@liceoloscabos.edu.mx, admisiones@liceoloscabos.edu.mx"
https://www.cometnurseryandcc.co.uk/web/,"admin@comet.hackney.sch.uk, support@.eschools.co.uk"
https://www.communityacademiestrust.org/,"enquiries@communityacademiestrust.org, office@communityacademiestrust.org"
https://www.crewative.eu/,info@crewative.eu
https://daretospeak.pl/,"info@daretospeak.pl, info@daretospeak.pl, info@daretospeak.pl"
https://www.uosvitydnr.gov.ua/,dniprosvita@kmda.gov.ua
https://educat.study/pl/,"info@educat.study, info@educat.study, info@educat.study, info@educat.study, info@educat.study, info@educat.study"
https://old.almau.edu.kz/en,"info@almau.edu.kz, info@almau.edu.kz"
https://futuro.usp.br/,escoladofuturo@futuro.usp.br
https://eliada.sch.ng/,"info@eliada.sch.ngCall, info@eliada.sch.ngCall, info@eliada.sch.ng, eliadaschools@gmail.com"
http://www.eon-tdi.com/,"C, a, n, n, o, t,  , c, o, n, n, e, c, t,  , t, o,  , h, o, s, t,  , w, w, w, ., e, o, n, -, t, d, i, ., c, o, m, :, 8, 0,  , s, s, l, :, d, e, f, a, u, l, t,  , [, N, a, m, e,  , o, r,  , s, e, r, v, i, c, e,  , n, o, t,  , k, n, o, w, n, ]"
